,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
69,69,"Bankura Sammilani Medical College, Bankura",Bankura,West Bengal,Diploma in Radiological Technology,2 years,Full time,6.0,Diploma,,,The candidate should have passed 10+2 from any recognized board.,"Diploma in Radiological Technology (DRT) is a two-year and six months course affiliated to West Bengal University of Health Sciences, Kolkata."
70,70,"Bankura Sammilani Medical College, Bankura",Bankura,West Bengal,MBBS,5.5 years,Full time,150.0,UG,0.412 lakhs,(MCI) Medical Council of India,"1.Candidate must complete the age of 17 years on or before 31st December, of the year of admission to the MBBS course.
2. H.S.C / (+2) or equivalent qualification with English, Physics, Chemistry and Biology/Botany and Zoology with minimum marks as per MCI norms.","Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship. offered by West Bengal University of Health Sciences, Kolkata and approved by Medical Council of India."
71,71,"Bankura Sammilani Medical College, Bankura",Bankura,West Bengal,MD Anatomy,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Anatomy is three-year full-time postgraduate course, offered by West Bengal University of Health Sciences, Kolkata with approval by Medical Council of India."
72,72,"Bankura Sammilani Medical College, Bankura",Bankura,West Bengal,MD Radiology,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Radiology is three-year full-time postgraduate course, offered by West Bengal University of Health Sciences, Kolkata with approval by Medical Council of India."
73,73,"Bankura Sammilani Medical College, Bankura",Bankura,West Bengal,MS General Surgery,3 years,Full time,17.0,PG,,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in General Surgery is three-year full-time postgraduate course, offered by West Bengal University of Health Sciences, Kolkata with approval by Medical Council of India."
74,74,"Government Medical College, Kota",Kota,Rajasthan,MBBS,5.5 years,Full time,150.0,UG,0.09 lakhs,(MCI) Medical Council of India,"1. Candidate must complete the age of 17 years on or before 31st December, of the year of admission to the MBBS course.
2. H.S.C / (+2) or equivalent qualification with English, Physics, Chemistry and Biology/Botany and Zoology with minimum marks as per MCI norms.","Bachelor of Medicine and Bachelor of Surgery is 5.5 years full time course, which include 4.5 years of curriculum plus 1 year of rotating internship. Affiliated to Rajasthan University of Health Sciences, Jaipur and approved by MCI."
75,75,"Government Medical College, Kota",Kota,Rajasthan,MD General Medicine,3 years,Full time,22.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS Degree.,"Doctor of Medicine in General Medicine is three year full time course. Affiliated to Rajasthan University of Health Sciences, Jaipur and approved by MCI."
76,76,"Government Medical College, Kota",Kota,Rajasthan,MD Radiology,3 years,Full time,4.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS Degree.,"Doctor of Medicine in Radiology is three year full time course. Affiliated to Rajasthan University of Health Sciences, Jaipur and approved by MCI."
77,77,"Government Medical College, Kota",Kota,Rajasthan,MS Anatomy,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS Degree.,"Master of Surgery in Anatomy is three year full time course. Affiliated to Rajasthan University of Health Sciences, Jaipur and approved by MCI."
78,78,"Government Medical College, Kota",Kota,Rajasthan,MS ENT,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS Degree.,"Master of Surgery in ENT is three year full time course. Affiliated to Rajasthan University of Health Sciences, Jaipur and approved by MCI."
79,79,"Government Medical College, Kota",Kota,Rajasthan,MS Ophthalmology,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS Degree.,"Master of Surgery in Ophthalmology is three year full time course. Affiliated to Rajasthan University of Health Sciences, Jaipur and approved by MCI."
80,80,"MGR Educational and Research Institute, Chennai",Adayalampattu,Tamil Nadu,MDS Prosthodontics,3 years,Full time,,PG,,UGC,Candidate should have passed BDS or its equivalent degree recognized by Dental Council of India.,"Master of Dental Surgery in Prosthodontics course is the duration of 3 years, offered by Dr. MGR Educational and Research Institute University, Chennai and approved by Dental Council of India and UGC."
81,81,"MGR Educational and Research Institute, Chennai",Adayalampattu,Tamil Nadu,MPT Community Physiotherapy,2 years,Full time,,PG,,UGC,Candidates admitted to the Master's degree program in physiotherapy should have passed the B.P.T. Degree examination of any University accepted by the authority of this University as equivalent.,"Master in Physiotherapy in Community Physiotherapy is two years full-time postgraduate Physiotherapy program offered by Dr. MGR Educational and Research Institute University, Chennai with the approval of UGC."
82,82,"MGR Educational and Research Institute, Chennai",Adayalampattu,Tamil Nadu,MPT Sports Physiotherapy,2 years,Full time,,PG,,UGC,Candidates admitted to the Master's degree program in physiotherapy should have passed the B.P.T. Degree examination of any University accepted by the authority of this University as equivalent.,"Master in Physiotherapy in Sports Physiotherapy is two years full-time postgraduate Physiotherapy program offered by Dr. MGR Educational and Research Institute University, Chennai with the approval of UGC."
83,83,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,M.Ch Urology,3 years,Full time,1.0,PG,240 lakhs,(MCI) Medical Council of India,Candidate should have passed MS in General Surgery Selection is made on the basis of the merit and the performance in the entrance examination,"Master of Chirurgiae in Urology is three years full time program offered by NIMS University, Jaipur and approved by Medical Council of India."
84,84,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,M.Sc Medical Anatomy,2 years,Full time,15.0,PG,1.63 lakhs,,The candidate should pass Graduate with Biology/MBBS/ BAMS/BHMS/BPT/B.Pharm/ any other professional course with 50% marks,"Master of Science Medical in Anatomy is two years full-time course offered by NIMS University, Jaipur"
85,85,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,MBBS,5.5 years,Full time,100.0,UG,90 lakhs,(MCI) Medical Council of India,10+2 (PCB) & English pass with 50%(40% for SC/ST/OBC 45% for locomotory disability of lower limbs between 50% to 70%). Selection is made on the basis of the merit and the performance in the entrance examination.,"Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship. offered by NIMS University, Jaipur and approved by Medical Council of India."
86,86,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,MD Anatomy,3 years,Full time,2.0,PG,18 lakhs,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Anatomy is three-year full-time postgraduate course, offered by NIMS University, Jaipur with approval by Medical Council of India."
87,87,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,MD General Medicine,3 years,Full time,1.0,PG,180 lakhs,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in General Medicine is three-year full-time postgraduate course, offered by NIMS University, Jaipur with approval by Medical Council of India."
88,88,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,MD Radio Diagnosis,3 years,Full time,1.0,PG,240 lakhs,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Radio Diagnosis is three-year full-time postgraduate course, offered by NIMS University, Jaipur with approval by Medical Council of India."
89,89,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,MS ENT,3 years,Full time,2.0,PG,120 lakhs,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in ENT is three-year full-time postgraduate course, offered by NIMS University, Jaipur with approval by Medical Council of India."
90,90,"National Institute of Medical Sciences and Research, Jaipur",Jaipur,Rajasthan,MS Ophthalmology,3 years,Full time,1.0,PG,120 lakhs,(MCI) Medical Council of India,Candidate should have Passed MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Ophthalmology is three-year full-time postgraduate course, offered by NIMS University, Jaipur with approval by Medical Council of India."
91,91,"RUHS College of Medical Sciences, Jaipur",Jaipur,Rajasthan,MBBS,5.5 years,Full time,100.0,UG,22.77 lakhs,(MCI) Medical Council of India,"1.Candidate must complete the age of 17 years on or before 31st December, of the year of admission to the MBBS course.
2. The candidate should have passed in 10+2 or equivalent qualification with English, Physics, Chemistry and Biology/Botany and Zoology with minimum marks as per MCI norms.","Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship Constituent unit to Rajasthan University of Health Sciences, Jaipur and approved by Medical Council of India.
Govt. Quota fees- 16000/- per year."
92,92,"Government Dental College and Research Institute, Bangalore",Bengaluru,Karnataka,MDS Conservative Dentistry,3 years,Full time,3.0,PG,0.79 lakhs,(DCI) Dental Council of India,Candidate should have passed the BDS Degree from any of the University.,Master of Dental Surgeon is 3 years duration course approved by Dental Council of India.
93,93,"Government Dental College and Research Institute, Bangalore",Bengaluru,Karnataka,MDS Oral Medicine,3 years,Full time,3.0,PG,0.79 lakhs,(DCI) Dental Council of India,Candidate should have passed the BDS Degree from any of the University.,Master of Dental Surgeon is 3 years duration course approved by Dental Council of India.
94,94,"Government Dental College and Research Institute, Bangalore",Bengaluru,Karnataka,MDS Oral Pathology,3 years,Full time,1.0,PG,0.79 lakhs,(DCI) Dental Council of India,Candidate should have passed the BDS Degree from any of the University.,Master of Dental Surgeon is 3 years duration course approved by Dental Council of India.
95,95,"Government Dental College and Research Institute, Bangalore",Bengaluru,Karnataka,MDS Oral Surgery,3 years,Full time,3.0,PG,0.79 lakhs,(DCI) Dental Council of India,Candidate should have passed the BDS Degree from any of the University.,Master of Dental Surgeon is 3 years duration course approved by Dental Council of India.
96,96,"Government Dental College and Research Institute, Bangalore",Bengaluru,Karnataka,MDS Orthodonitics,3 years,Full time,3.0,PG,0.79 lakhs,(DCI) Dental Council of India,Candidate should have passed the BDS Degree from any of the University.,Master of Dental Surgeon is 3 years duration course approved by Dental Council of India.
