,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
12,12,"Government Ramnarayan Chellaram College of Commerce and Management, Bangalore",Bengaluru,Karnataka,Master of Tourism Administration,2 years,Full time,,PG,,UGC,"Candidates who have passed the Bachelor‘s / Master‘s Degree examination of this University or of any other University recognized as equivalent thereto and has secured not less than 50% of the marks in the aggregate in Arts, Science, Commerce, Management, Social Sciences, Engineering/Technology courses shall be eligible for admission to the course. In the case of SC/ST/Cat-I students and blind students the minimum percentage of marks required shall be less by 5%.","The course of study for M.T.A, degree shall extend over a period of two years divided into 4 (four) semesters. Medium of Instruction: The medium of instruction shall be English. The broad ive of the Master of Tourism Administration course is to impart to the Students, professional education and training in various aspects of business and its environment and provide th...See More"
13,13,"T John College, Bangalore",Bengaluru,Karnataka,BHM,4 years,Full time,120.0,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,A pass in 10+2/XII std. PUC etc. in any combination.,Bachelor of Hotel Management is a four-year full-time course approved by AICTE.
14,14,"Kumaun University, Nainital",Nainital,Uttarakhand,BBA Tourism and Hospitality Management Self Financed,3 years,Full time,,UG,0.69 lakhs,UGC,,"Master of Business Administration in Tourism and Hospitality Management Self Financed is a full-time three-year course degree offered by Kumaun University, Nainital and approved by UGC."
15,15,"Kumaun University, Nainital",Nainital,Uttarakhand,MBA Tourism Self Financed,2 years,Full time,,PG,1.04 lakhs,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Master of Business Administration in Tourism Self Financed is a full-time two-year course degree offered by Kumaun University, Nainital and approved by UGC."
16,16,"Kumaun University, Nainital",Nainital,Uttarakhand,PGD Tourism and Hospitality,1 year,Full time,,Diploma,,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Postgraduate Diploma in Tourism and Hospitality is full time one year course degree offered by Kumaun University, Nainital and approved by UGC."
17,17,"Suresh Gyan Vihar University, Jaipur",Jaipur,Rajasthan,BHMCT,4 years,Full time,,UG,2.99 lakhs,UGC,The candidate should have passed in 10+2 with 45%,"Bachelor of Hotel Management & Catering Technology (BHMCT) is four years full-time course offered by Suresh Gyan Vihar University, Jaipur."
18,18,"NIPS School of Hotel Management, Kolkata",Kolkata,West Bengal,"BA Hotel Management, Catering and Tourism",3 years,Full time,,UG,,"UGC-AICTE-DEC, Ministry of HRD, Govt. of India",The applicant should have passed 10+2 or its equivalent examination.,"Bachelor Degree Course - 3 years B.A in Hotel Management, Catering, and Tourism from University approved by Joint Committee (UGC-AICTE-DEC), Ministry of HRD, Govt. of India."
19,19,"NIPS School of Hotel Management, Kolkata",Kolkata,West Bengal,BHM,3 years,Full time,,UG,,"West Bengal State Council for Technical Education, Government of West Bengal, Ministry of Tourism. Govt. of India",The applicant should have passed 10+2 or its equivalent examination.,"Bachelor Degree Course - 3 years Bachelor in Hospitality Management from West Bengal University of Technology (WBUT), Govt. of West Bengal"
20,20,"NIPS School of Hotel Management, Kolkata",Kolkata,West Bengal,Diploma in Hotel Management and Catering Technology,3 years,Full time,60.0,Diploma,,(AICTE) All India Council of Technical Education,The applicant should have passed Class 10 or its equivalent examination.,"Diploma in Hotel Management Catering Technology is a three-years full-time diploma approved by AICTE, Govt. of India, awarded by West Bengal State Council of Technical Education. Govt. of West Bengal"
21,21,"NIPS School of Hotel Management, Kolkata",Kolkata,West Bengal,MHM,2 years,Full time,,PG,,(AICTE) All India Council of Technical Education,Graduation (any stream),"Master Degree - 2 years Master in Hotel Management from University approved by Joint Committee (UGC-AICTE-DEC), Ministry of HRD, Govt. of India."
22,22,"Institute of Hotel Management, Faridabad",Faridabad,Haryana,Post Graduate Diploma in Accommodation Operation and Management,1.5 years,Full time,20.0,PG,0.42 lakhs,NCHMCT," Minimum Qualification for Admission to PGAO&M is Graduation in any stream from a recognize University.Minimum qualification for admission to Diploma Courses in Food Production and Food & Beverage Service is a clear pass in the final examination of 10+2 system of Senior Secondary Examination or its equivalent, with English. Admission will be subject to verification of facts from the original certificates / documents to be produced by the candidates. Decision of the institute regarding the eligibility shall be final. Even after admission to the Institute if an applicant is at a later date found ineligible on account of supplying false information of false testimonials or for having suppressed any material information, his / her admission will be cancelled and the fee paid will also be forfeited.Age Limit for Admission to Diploma Courses25 years for General / PH and 28 years for SC / BC candidates as on 1.7.2014. Candidates belonging to General and Physically Handicapped Categories whose date of birth falls on or after 1.7.1989 are eligible. In the case of Scheduled Caste and Backward Class candidates, upper age limit is relax-able by 3 years. For those two categories (SC & BC) candidates born on or after 1.7.1986 will be eligible. Date of birth as recorded in the Secondary Education Board / Pre-University Certificate is the only authentic proof that will be accepted. At the time of interview, this certificate must be produced in original as a proof of age failing which the candidate will not be considered for interview.","<p>&nbsp;Post Graduate Diploma in Accommodation Operation &amp; Management is aimed at equipping trainees with knowledge, attitude &amp; skill for fundamentals of Front Office procedures / Housekeeping for effective discharge of duties &amp; responsibilities while working in hotels / other hospitality establishments. The two semester course of 17...See More"
0,0,"Annamalai University, Annamalai Nagar",Chidambaram,Tamil Nadu,B.Voc Catring Technology and Hotel Management,3 years,Full time,,UG,0.6 lakhs,UGC,The candidate should have passed 10+2 in relevant stream from recognized board.,"Bachelor of Vocational in Catring technology and Hotel Management is full time three year course degree offered by Annamalai University, Annamalai Nagar and approved by UGC."
1,1,"Annamalai University, Annamalai Nagar",Chidambaram,Tamil Nadu,B.Voc Hospital Instrumentation and Management,3 years,Full time,,UG,0.6 lakhs,UGC,The candidate should have passed 10+2 in relevant stream from recognized board.,"Bachelor of Vocational in Hospital Instrumentation and Management is full time three year course degree offered by Annamalai University, Annamalai Nagar and approved by UGC."
2,2,"Bundelkhand University, Jhansi",Jhansi,Uttar Pradesh,BBA Tourism,3 years,Full time,40.0,UG,0.57 lakhs,UGC,The candidate should have passed 10+2 in any discipline with 45% marks.,"Bachelor of Business Administration in Tourism is a full-time three-year undergraduate degree course offered by Bundelkhand University, Jhansi with the approval of UGC."
3,3,"Bundelkhand University, Jhansi",Jhansi,Uttar Pradesh,BHMCT,4 years,Full time,60.0,UG,1.64 lakhs,UGC,The candidate should have passed 10+2 in any discipline with 50% marks.,"Bachelor of Hotel Management and Catering Technology is four years (8 Semesters) full-time program offered by Bundelkhand University, Jhansi with the approval of UGC."
4,4,"Bundelkhand University, Jhansi",Jhansi,Uttar Pradesh,MBA Tourism,2 years,Full time,60.0,PG,0.82 lakhs,UGC,The candidate should have passed Graduation in any discipline with 50% marks.,"Master of Business Administration in Tourism is a full time two-year post-graduate degree course offered by Bundelkhand University, Jhansi with the approval of UGC and AICTE."
5,5,"Bundelkhand University, Jhansi",Jhansi,Uttar Pradesh,MHM,2 years,Full time,40.0,PG,1 lakh,UGC,The candidate should have passed Bachelor degree in HM or 3 years diploma in HM with bachelor degree in any stream with minimum 50% marks,"Master of Hotel Management is a full time two-year post-graduate degree course offered by Bundelkhand University, Jhansi with the approval of UGC."
6,6,"Indira Gandhi National Open University, New Delhi",New Delhi,Delhi,BA Tourism Studies,3 years,Distance,,UG,0.075 lakhs,UGC,BPP from IGNOU or 10+2 or its equivalent.,"The objective of this programme is to provide knowledge, competence, and skills in the professional area of tourism at the Bachelor’s Degree level. This programme, like other Bachelor’s Degree Programmes can be completed in three years."
7,7,"Indira Gandhi National Open University, New Delhi",New Delhi,Delhi,MA Tourism Management,2 years,Distance,,PG,0.09 lakhs,UGC,"""Category 1: BTS//BHM/BA Tourism
Category 2: Bachelor’s Degree in any field. However, all students of category 2 will have to pass four additional courses during their period of study.""",It is a professional programme designed to cater to the needs of the tourism industry. It is useful for all those who are either employed or intend to make a career in tourism.
8,8,"Indira Gandhi National Open University, New Delhi",New Delhi,Delhi,PGD Hospital and Health Management,1 year,Distance,,PG,0.11 lakhs,UGC,"The eligibility for the different categories of the target group are :
Medical/ Dental graduates from a Medical Dental Institute of India or other countries recognised by the Medical Council of India (MCI) or the Dental Council of India.
Graduates in the Indian system of Medicine, Homeopathy, Nursing and Pharmacy, recognised by the respective Council, with three years of hospital experience.
Graduates holding M.B.A. Degree or P.G. Diploma in Financial, Material or Personal Management, with five years of hospital experience.",PGD Hospital and Health Management is minimum 1 years and maximum 3 years duration course.
9,9,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",Nagpur,Maharashtra,BHMCT,4 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 (PCM Group) or its equivalent,"Bachelor of Hotel Mgt. & Catering Tech is four years (8 Semester) full-time undergraduate program offered by Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur and approved by UGC."
